Memory Length,500,
Trigger Level,-4.000E-02,
Source,CH2,
Vertical Units,V,
Vertical Scale,2.000E-02,
Vertical Position,-6.320E-02,
Horizontal Units,s,
Horizontal Scale,1.000E-04,
Horizontal Position,-1.000E-03,
Horizontal Mode,Main,
Sampling Period,4.000E-06,
Firmware,V1.09,
Time,06-May-21 13:22,
Waveform Data,
52,
47,
44,
39,
37,
34,
34,
30,
27,
29,
26,
29,
30,
34,
48,
68,
99,
115,
113,
106,
95,
87,
79,
71,
67,
60,
52,
51,
42,
43,
38,
35,
35,
31,
30,
27,
26,
28,
29,
35,
44,
67,
97,
113,
111,
104,
97,
87,
80,
71,
64,
61,
52,
51,
43,
43,
39,
34,
35,
31,
30,
30,
27,
31,
29,
31,
42,
62,
93,
112,
114,
103,
98,
87,
80,
73,
67,
60,
53,
50,
44,
42,
38,
35,
34,
31,
30,
28,
27,
29,
32,
31,
44,
63,
95,
112,
113,
108,
98,
88,
82,
71,
66,
59,
52,
51,
45,
42,
39,
35,
32,
31,
32,
31,
28,
30,
29,
34,
45,
64,
95,
114,
111,
106,
97,
89,
80,
69,
69,
60,
54,
47,
43,
43,
36,
39,
33,
31,
30,
29,
29,
27,
29,
34,
49,
71,
101,
113,
111,
103,
94,
86,
76,
71,
64,
59,
54,
47,
46,
41,
38,
33,
32,
30,
29,
29,
27,
29,
31,
37,
52,
79,
105,
113,
107,
100,
91,
83,
74,
68,
60,
56,
51,
45,
42,
39,
35,
35,
33,
30,
28,
27,
28,
28,
34,
43,
61,
95,
111,
111,
108,
95,
91,
79,
74,
68,
59,
56,
51,
44,
41,
37,
35,
34,
31,
31,
27,
27,
29,
29,
35,
47,
70,
103,
112,
111,
103,
93,
86,
77,
67,
62,
56,
54,
47,
43,
40,
36,
34,
31,
29,
30,
29,
27,
29,
32,
39,
61,
90,
110,
112,
106,
100,
89,
80,
73,
65,
60,
55,
47,
46,
41,
38,
37,
34,
31,
29,
28,
28,
28,
32,
37,
47,
72,
103,
111,
109,
100,
94,
83,
75,
69,
63,
57,
51,
47,
44,
38,
37,
32,
33,
28,
29,
29,
30,
29,
33,
42,
61,
92,
111,
113,
108,
96,
90,
79,
72,
67,
62,
53,
51,
43,
42,
39,
33,
33,
31,
31,
31,
28,
29,
31,
37,
55,
83,
108,
111,
107,
97,
90,
82,
74,
67,
59,
58,
51,
45,
43,
38,
35,
33,
31,
30,
28,
28,
27,
32,
36,
45,
74,
99,
111,
111,
100,
94,
84,
75,
68,
62,
58,
52,
47,
43,
39,
36,
34,
33,
30,
28,
28,
29,
29,
35,
47,
68,
101,
115,
107,
102,
92,
83,
78,
68,
64,
58,
53,
48,
43,
42,
36,
33,
33,
30,
31,
28,
29,
31,
34,
46,
63,
97,
110,
107,
101,
92,
85,
76,
67,
63,
57,
50,
48,
41,
39,
38,
35,
34,
32,
27,
30,
28,
29,
36,
44,
68,
98,
109,
111,
102,
95,
84,
75,
70,
62,
58,
53,
47,
47,
39,
37,
35,
30,
31,
29,
27,
29,
30,
35,
46,
68,
99,
110,
106,
102,
91,
84,
75,
66,
64,
55,
49,
49,
41,
39,
37,
33,
34,
31,
29,
30,
27,
30,
36,
45,
70,
100,
109,
110,
99,
92,
84,
74,
69,
62,
57,
51,
45,
44,
39,
36,
35,
32,
31,
30,
27,
30,
31,
35,
51,
78,
