-3.940145945234247904e+01,-9.088754460782652700e+00,-9.026455633399646672e+01,-1.406772389208103675e+02,-2.927382984113362596e+01,-7.383680855616232463e+01
2.567879894221288817e-01,4.448502618057204594e-01,2.082662781697843801e-01,3.273106840611050838e-01,4.412076717479910926e+00,7.823888476833666950e-01
