-7.339556727611909359e+00,-2.574455673797833910e+01,-3.492528931592482166e+01,-1.332388769111021709e+01
8.581888040970737652e-01,1.745890146368186124e-01,2.709311848761836172e-01,1.973911054006295684e-01
