Memory Length,500,
Trigger Level,-4.000E-02,
Source,CH1,
Vertical Units,V,
Vertical Scale,5.000E-01,
Vertical Position,6.800E-01,
Horizontal Units,s,
Horizontal Scale,1.000E-04,
Horizontal Position,-1.000E-03,
Horizontal Mode,Main,
Sampling Period,4.000E-06,
Firmware,V1.09,
Time,06-May-21 13:43,
Waveform Data,
-78,
-80,
-80,
-79,
-77,
-78,
-76,
-78,
-78,
-78,
-78,
-75,
-78,
-80,
-76,
-77,
-74,
-77,
-74,
-75,
-75,
-76,
-76,
-74,
-74,
-77,
-75,
-74,
-74,
-74,
-76,
-73,
-73,
-74,
-74,
-73,
-72,
-72,
-74,
-73,
-72,
-71,
-73,
-71,
-71,
-73,
-72,
-71,
-71,
-72,
-72,
-70,
-69,
-72,
-71,
-68,
-70,
-70,
-70,
-69,
-68,
-69,
-68,
-70,
-69,
-66,
-69,
-68,
-68,
-69,
-68,
-68,
-68,
-66,
-66,
-67,
-67,
-67,
-66,
-64,
-65,
-65,
-65,
-64,
-66,
-66,
-65,
-66,
-65,
-63,
-64,
-64,
-62,
-65,
-65,
-65,
-65,
-64,
-62,
-65,
-61,
-61,
-64,
-62,
-62,
-59,
-59,
-62,
-59,
-59,
-63,
-61,
-60,
-60,
-58,
-60,
-58,
-58,
-57,
-55,
-58,
-58,
-57,
-58,
-57,
-57,
-57,
-58,
-57,
-58,
-58,
-55,
-57,
-57,
-58,
-58,
-55,
-56,
-54,
-54,
-56,
-56,
-55,
-55,
-53,
-53,
-54,
-54,
-54,
-55,
-54,
-54,
-55,
-54,
-54,
-52,
-52,
-54,
-53,
-52,
-52,
-53,
-51,
-50,
-50,
-51,
-50,
-51,
-50,
-51,
-50,
-49,
-52,
-51,
-49,
-46,
-49,
-50,
-51,
-49,
-49,
-48,
-48,
-50,
-45,
-48,
-47,
-50,
-48,
-47,
-45,
-48,
-47,
-48,
-46,
-50,
-45,
-45,
-45,
-45,
-46,
-48,
-44,
-46,
-47,
-44,
-44,
-42,
-44,
-43,
-44,
-44,
-43,
-45,
-42,
-42,
-42,
-43,
-42,
-42,
-43,
-42,
-41,
-41,
-42,
-42,
-40,
-40,
-40,
-40,
-41,
-41,
-41,
-40,
-39,
-40,
-37,
-40,
-37,
-40,
-40,
-38,
-38,
-37,
-41,
-38,
-38,
-38,
-37,
-38,
-38,
-37,
-36,
-37,
-37,
-37,
-36,
-37,
-36,
-36,
-35,
-34,
-34,
-36,
-33,
-33,
-36,
-33,
-33,
-34,
-34,
-34,
-33,
-34,
-34,
-33,
-33,
-33,
-34,
-34,
-32,
-34,
-34,
-31,
-33,
-32,
-34,
-29,
-30,
-32,
-30,
-31,
-30,
-31,
-30,
-30,
-29,
-30,
-30,
-31,
-29,
-26,
-30,
-28,
-29,
-26,
-29,
-26,
-26,
-29,
-27,
-28,
-28,
-29,
-27,
-27,
-26,
-26,
-26,
-26,
-24,
-26,
-25,
-25,
-25,
-24,
-25,
-24,
-26,
-25,
-23,
-23,
-24,
-24,
-25,
-22,
-22,
-20,
-22,
-23,
-24,
-22,
-22,
-22,
-20,
-21,
-22,
-22,
-22,
-20,
-22,
-20,
-22,
-20,
-19,
-19,
-21,
-20,
-20,
-18,
-20,
-19,
-19,
-20,
-19,
-18,
-18,
-18,
-18,
-17,
-17,
-20,
-17,
-17,
-16,
-17,
-17,
-18,
-17,
-15,
-16,
-16,
-17,
-15,
-14,
-16,
-14,
-15,
-14,
-16,
-14,
-14,
-14,
-13,
-15,
-13,
-11,
-11,
-14,
-14,
-15,
-12,
-12,
-11,
-12,
-10,
-12,
-12,
-14,
-11,
-13,
-10,
-10,
-12,
-10,
-10,
-8,
-8,
-9,
-10,
-9,
-9,
-10,
-9,
-8,
-8,
-9,
-8,
-8,
-8,
-7,
-7,
-7,
-7,
-7,
-7,
-6,
-9,
-6,
-3,
-5,
-7,
-6,
-6,
-7,
-4,
-4,
-6,
-3,
-3,
-5,
-4,
-5,
-3,
-4,
-2,
-5,
-2,
-4,
-2,
-3,
-5,
-2,
-2,
-2,
-4,
-3,
-1,
-5,
-1,
-1,
-2,
-3,
2,
1,
-2,
2,
0,
-1,
0,
-2,
0,
0,
1,
2,
0,
1,
2,
3,
3,
3,
2,
3,
3,
2,
5,
3,
0,
2,
2,
