Memory Length,500,
Trigger Level,-4.000E-02,
Source,CH2,
Vertical Units,V,
Vertical Scale,2.000E-02,
Vertical Position,-6.320E-02,
Horizontal Units,s,
Horizontal Scale,1.000E-04,
Horizontal Position,-1.000E-03,
Horizontal Mode,Main,
Sampling Period,4.000E-06,
Firmware,V1.09,
Time,06-May-21 13:16,
Waveform Data,
85,
77,
69,
63,
57,
52,
47,
44,
41,
37,
32,
33,
30,
27,
30,
27,
27,
28,
37,
43,
66,
99,
111,
110,
102,
95,
85,
80,
69,
64,
57,
52,
47,
42,
43,
37,
34,
31,
31,
30,
26,
29,
27,
28,
37,
43,
66,
98,
111,
112,
103,
96,
84,
80,
72,
63,
60,
54,
46,
45,
39,
37,
35,
35,
29,
27,
29,
28,
26,
31,
33,
41,
63,
95,
109,
108,
102,
94,
87,
78,
70,
66,
59,
53,
47,
44,
41,
37,
35,
32,
30,
30,
26,
28,
30,
29,
35,
41,
62,
93,
110,
109,
104,
97,
85,
79,
71,
64,
58,
52,
48,
45,
39,
37,
34,
36,
31,
30,
29,
26,
29,
30,
35,
45,
67,
98,
111,
107,
102,
96,
86,
76,
71,
63,
58,
53,
44,
46,
40,
38,
35,
32,
31,
31,
27,
27,
28,
32,
34,
46,
71,
103,
112,
107,
102,
92,
84,
77,
67,
61,
55,
52,
47,
42,
37,
35,
35,
31,
27,
30,
27,
30,
27,
31,
39,
54,
85,
107,
110,
105,
98,
89,
80,
72,
67,
59,
55,
50,
43,
40,
39,
35,
33,
31,
27,
29,
27,
28,
29,
33,
43,
63,
95,
108,
111,
101,
94,
87,
77,
71,
66,
59,
54,
48,
44,
41,
39,
32,
34,
31,
31,
28,
31,
27,
30,
38,
46,
75,
100,
111,
107,
97,
92,
83,
73,
68,
61,
55,
53,
47,
42,
42,
34,
34,
34,
29,
31,
30,
27,
28,
35,
41,
62,
93,
107,
112,
103,
94,
87,
78,
71,
67,
59,
53,
48,
43,
42,
37,
34,
31,
31,
28,
27,
30,
26,
31,
36,
49,
79,
101,
111,
106,
98,
88,
83,
74,
67,
62,
53,
52,
45,
43,
39,
34,
32,
30,
30,
27,
30,
27,
29,
33,
42,
62,
93,
108,
108,
100,
94,
84,
78,
68,
65,
59,
51,
51,
44,
39,
35,
35,
31,
30,
29,
28,
28,
30,
30,
41,
55,
87,
104,
110,
103,
93,
88,
78,
73,
65,
56,
56,
48,
44,
42,
36,
36,
31,
29,
28,
29,
29,
26,
31,
36,
47,
76,
102,
109,
106,
96,
88,
82,
74,
67,
60,
55,
50,
46,
42,
39,
36,
35,
31,
30,
32,
27,
29,
29,
35,
50,
74,
102,
111,
107,
99,
89,
82,
73,
66,
62,
56,
51,
47,
43,
39,
35,
31,
31,
30,
29,
28,
29,
31,
34,
48,
72,
99,
110,
104,
99,
90,
82,
73,
68,
61,
53,
49,
45,
40,
38,
35,
33,
31,
30,
30,
29,
30,
29,
34,
45,
73,
99,
108,
104,
96,
90,
81,
73,
68,
60,
58,
50,
43,
44,
39,
36,
35,
30,
30,
29,
31,
28,
34,
38,
48,
77,
101,
109,
105,
94,
91,
80,
71,
66,
59,
53,
48,
46,
42,
39,
36,
33,
34,
29,
29,
28,
27,
33,
34,
52,
75,
102,
111,
101,
95,
87,
77,
74,
63,
61,
55,
46,
48,
40,
40,
35,
32,
32,
28,
31,
28,
